subject_ID,fit,task,human,human_draws,n_games,fitted,fitted_draws,fitted_correct,fitted_missed,optimal_full,optimal_full_draws,optimal_full_correct,optimal_full_missed,normative_matched,normative_matched_draws,normative_matched_correct,normative_matched_missed,no_regulation,no_regulation_draws,no_regulation_correct,no_regulation_missed,no_belief_bias,no_belief_bias_draws,no_belief_bias_correct,no_belief_bias_missed,no_subjective_cost,no_subjective_cost_draws,no_subjective_cost_correct,no_subjective_cost_missed,no_exaggeration,no_exaggeration_draws,no_exaggeration_correct,no_exaggeration_missed,no_hazard_lapse,no_hazard_lapse_draws,no_hazard_lapse_correct,no_hazard_lapse_missed,gap_full,gap_matched,model_error
9,long,LBE-T-RPhCL--,1.0,5.4125,80,1.1175,5.48375,0.779375,0.0,1.6125,8.8625,0.9,0.0125,0.29,1.6168749999999998,0.5725,0.0,0.928125,4.18,0.71625,0.063125,1.115,5.459375,0.77875,0.0,0.4675000000000001,3.7075000000000005,0.616875,0.0,1.1725,5.4675,0.793125,0.0,1.12,5.123125,0.78,0.0,0.6125,-0.71,0.11749999999999994
9,combined,C-EXT-RPHC-UK,1.05,4.525,160,1.0128125000000001,4.4975000000000005,0.746875,0.025312500000000005,1.36875,6.50625,0.8375,0.01875,0.8618750000000001,2.8278125,0.7134375000000001,0.008125,0.8603124999999998,2.8521875000000003,0.7134375000000001,0.006562500000000001,,,,,1.0278125,4.505,0.7509375,0.024062499999999997,1.0662500000000001,4.555625,0.76,0.026250000000000006,,,,,0.31874999999999987,-0.188125,-0.03718749999999993
35,short,SB-XT-RPh----,1.0375,3.7875,80,0.805,3.9300000000000006,0.676875,0.0975,1.125,3.9625,0.775,0.025,0.069375,1.49125,0.51625,0.004375,0.551875,2.72875,0.608125,0.11937499999999998,0.86875,3.88,0.695625,0.08625,0.128125,3.4487499999999995,0.5275,0.018125,,,,,,,,,0.08749999999999991,-0.9681250000000001,-0.23250000000000004
35,long,LBE-T-RPhCL--,1.25,6.575,80,1.133125,6.628125,0.781875,0.005625,1.6625,8.95,0.9125,0.0125,0.0125,1.53,0.503125,0.0,0.9337500000000001,2.930625,0.7275,0.02375,1.17375,6.6225,0.791875,0.00625,0.22749999999999998,4.845625,0.556875,0.0,1.220625,6.696875,0.804375,0.003125,1.14,6.084375,0.784375,0.0025,0.4125000000000001,-1.2375,-0.11687500000000006
35,combined,C-EXT-RPHC-UK,1.14375,5.18125,160,0.9575000000000001,5.251250000000001,0.7253125,0.05625,1.39375,6.55,0.84375,0.01875,0.7340625000000001,2.5256250000000002,0.68125,0.0090625,0.7896875000000001,2.4046875,0.69625,0.004687500000000001,,,,,1.021875,5.2753125,0.7421875,0.053125,0.94625,5.299375,0.7231249999999999,0.05375,,,,,0.25,-0.4096875,-0.18624999999999992
92,short,SB-XT-RPh----,0.825,3.7375,80,0.8025,3.708125,0.688125,0.05,1.075,3.9375,0.7625,0.025,0.169375,1.524375,0.540625,0.006875000000000001,0.585625,2.1975,0.635625,0.043125,0.784375,3.684375,0.684375,0.046875,0.071875,3.435,0.51125,0.026875,,,,,,,,,0.25,-0.6556249999999999,-0.022499999999999964
92,long,LBE-T-RPhCL--,0.95,5.75,80,1.0475,5.73375,0.76125,0.0025,1.6625,8.925,0.9125,0.0125,-0.01,1.501875,0.49749999999999994,0.0,0.7425,2.30125,0.684375,0.005,0.991875,5.670625,0.7475,0.001875,0.0225,4.85,0.505625,0.0,1.08625,5.73625,0.77125,0.00125,0.960625,5.41,0.74,0.000625,0.7125000000000001,-0.96,0.09750000000000014
92,combined,C-EXT-RPHC-UK,0.8875,4.74375,160,0.851875,4.7371875,0.7006249999999999,0.049374999999999995,1.36875,6.45625,0.8375,0.01875,0.714375,2.1565625,0.6778124999999999,0.0031249999999999997,0.6900000000000001,2.1393750000000002,0.6709375,0.00625,,,,,0.8503125,4.7315625,0.7006249999999999,0.047812499999999994,0.8806249999999999,4.7768749999999995,0.708125,0.048125,,,,,0.48124999999999996,-0.17312499999999997,-0.03562499999999991
42,short,SB-XT-RPh----,0.8,3.8,80,0.840625,3.90125,0.6775,0.130625,1.225,3.975,0.8,0.025,-0.0375,1.49,0.489375,0.005,0.685,2.668125,0.640625,0.12250000000000001,0.82875,3.94625,0.673125,0.13625,0.01,3.2268750000000006,0.496875,0.0225,,,,,,,,,0.42500000000000004,-0.8375,0.04062499999999991
42,long,LBE-T-RPhCL--,0.9625,6.7875,80,1.1475,6.758125,0.78625,0.0025,1.6625,9.0,0.9125,0.0125,0.08,1.474375,0.52,0.0,0.745,2.5025,0.684375,0.0075,1.11625,6.886250000000001,0.77875,0.00125,0.085,5.2375,0.52125,0.0,1.16375,6.769999999999999,0.79,0.00375,1.110625,6.741875,0.776875,0.003125,0.7000000000000001,-0.8825000000000001,0.18499999999999994
42,combined,C-EXT-RPHC-UK,0.88125,5.29375,160,1.0496874999999999,5.274375,0.7484375,0.055937499999999994,1.44375,6.45,0.85625,0.01875,0.8337499999999999,2.4159374999999996,0.7068749999999999,0.00625,0.8496874999999999,2.3809375,0.7112499999999999,0.0046875,,,,,1.0462500000000001,5.3237499999999995,0.7484375,0.05249999999999999,1.028125,5.3609375,0.7440624999999998,0.05187499999999999,,,,,0.5625000000000001,-0.0475000000000001,0.1684374999999999
40,short,SB-XT-RPh----,0.15,4.675,80,0.515,4.621875,0.575,0.215,1.125,3.9125,0.775,0.025,0.08375,1.486875,0.52,0.00375,0.495625,1.9293749999999998,0.61625,0.030625000000000003,0.53625,4.61,0.58125,0.21125,0.048125,4.233125,0.479375,0.130625,,,,,,,,,0.975,-0.06624999999999999,0.365
40,long,LBE-T-RPhCL--,1.25,6.55,80,1.146875,6.511250000000001,0.78625,0.001875,1.6625,8.7875,0.9125,0.0125,0.14,1.50875,0.535,0.0,0.881875,3.066875,0.714375,0.024375,1.173125,6.652500000000001,0.793125,0.000625,0.1675,5.196875,0.541875,0.0,1.18875,6.585625,0.796875,0.00125,1.12125,6.106875,0.78,0.00125,0.4125000000000001,-1.1099999999999999,-0.10312499999999991
40,combined,C-EXT-RPHC-UK,0.7,5.6125,160,0.8456250000000001,5.584375,0.6849999999999999,0.105625,1.39375,6.36875,0.84375,0.01875,0.6471875,2.05875,0.6609375,0.0034375000000000005,0.6596875,2.095625,0.6634375,0.0059375,,,,,0.7978124999999999,5.553749999999999,0.675,0.09781250000000001,0.7828125,5.5465625,0.668125,0.1103125,,,,,0.6937500000000001,-0.05281249999999993,0.14562500000000012
50,short,SB-XT-RPh----,0.95,4.0,80,0.850625,4.06375,0.67125,0.165625,1.175,3.95,0.7875,0.025,0.1075,1.5075,0.52625,0.0025,0.623125,3.2037500000000003,0.601875,0.215625,0.846875,4.035625,0.675625,0.144375,0.07,3.3768749999999996,0.515,0.01,,,,,,,,,0.2250000000000001,-0.8424999999999999,-0.09937499999999999
50,long,LBE-T-RPhCL--,1.3125,5.6875,80,1.14625,5.680625,0.7775,0.03625,1.6625,9.1375,0.9125,0.0125,0.1125,1.528125,0.528125,0.0,0.850625,5.2,0.666875,0.183125,1.17625,5.62375,0.785625,0.03375,0.11000000000000001,3.05625,0.5275,0.0,1.185625,5.6025,0.79125,0.020625,1.0925,4.78125,0.771875,0.005,0.3500000000000001,-1.2,-0.16625
50,combined,C-EXT-RPHC-UK,1.13125,4.84375,160,1.0475,4.7721875,0.744375,0.06999999999999999,1.41875,6.55,0.85,0.01875,0.8618750000000001,2.4690624999999997,0.7134375000000001,0.008125,1.00875,3.2503124999999997,0.7459374999999999,0.025,,,,,1.049375,4.280312499999999,0.75625,0.024375,1.079375,4.8075,0.753125,0.066875,,,,,0.28749999999999987,-0.26937500000000003,-0.08374999999999999
30,short,SB-XT-RPh----,0.7875,4.1375,80,0.79125,4.21375,0.66625,0.12625,1.175,3.925,0.7875,0.025,-0.0125,1.476875,0.49625,0.0025,0.539375,2.46375,0.6125,0.089375,0.8787499999999999,4.229375,0.68625,0.13375,0.10187499999999998,3.7887499999999994,0.51625,0.036875,,,,,,,,,0.38750000000000007,-0.7999999999999999,0.003750000000000031
30,long,LBE-T-RPhCL--,1.2,6.7,80,1.24125,6.64875,0.8100000000000002,0.00125,1.6625,8.9375,0.9125,0.0125,0.1025,1.54,0.525625,0.0,0.8793749999999999,3.3425,0.7075,0.049375,1.269375,6.673125000000001,0.8168749999999999,0.001875,0.1925,5.34375,0.548125,0.0,1.2325,6.866875,0.8074999999999999,0.0025,1.15,6.150625,0.7875,0.0,0.46250000000000013,-1.0975,0.04125000000000001
30,combined,C-EXT-RPHC-UK,0.99375,5.41875,160,0.9165625000000001,5.4159375,0.7134375000000001,0.06281250000000001,1.41875,6.55,0.85,0.01875,0.7562500000000001,2.4846874999999997,0.6878125,0.005,0.7009375,2.3628124999999995,0.6743750000000001,0.0034375000000000005,,,,,0.92125,5.422499999999999,0.7125,0.07125000000000001,0.9475,5.4731250000000005,0.719375,0.07,,,,,0.42499999999999993,-0.23749999999999993,-0.07718749999999996
85,short,SB-XT-RPh----,0.775,4.4625,80,0.745,4.4525,0.629375,0.22749999999999998,1.175,3.9625,0.7875,0.025,0.10374999999999998,1.539375,0.524375,0.00625,0.516875,3.618125,0.551875,0.309375,0.713125,4.48375,0.62,0.23312499999999997,0.029374999999999995,3.746875,0.496875,0.041875,,,,,,,,,0.4,-0.67125,-0.030000000000000027
85,long,LBE-T-RPhCL--,1.075,7.0875,80,1.116875,7.118125000000001,0.75375,0.10187499999999998,1.6625,9.1625,0.9125,0.0125,-0.035,1.499375,0.4912500000000001,0.0,0.93875,4.39,0.70875,0.10374999999999998,1.113125,7.053749999999999,0.755,0.093125,0.0,5.16375,0.5,0.0,1.069375,7.05625,0.744375,0.091875,1.14625,6.145,0.779375,0.028750000000000005,0.5875000000000001,-1.1099999999999999,0.04187500000000011
85,combined,C-EXT-RPHC-UK,0.925,5.775,160,0.9037499999999999,5.6721875,0.684375,0.16625,1.41875,6.45625,0.85,0.01875,0.7462500000000001,2.1253125,0.6849999999999999,0.00625,0.9221875,3.1715625000000003,0.71875,0.04718750000000001,,,,,0.93,4.8784374999999995,0.71875,0.05500000000000001,0.9115624999999999,5.6196875,0.6840624999999999,0.1753125,,,,,0.4937499999999999,-0.17874999999999996,-0.021250000000000102
57,short,SB-XT-RPh----,0.9875,3.7125,80,0.73625,3.760625,0.66625,0.07125,1.125,3.9625,0.775,0.025,0.06,1.499375,0.51375,0.005,0.445625,2.93875,0.559375,0.20812499999999998,0.778125,3.6987499999999995,0.6775,0.068125,0.18,3.4143750000000006,0.5425,0.01,,,,,,,,,0.13749999999999996,-0.9275,-0.2512500000000001
57,long,LBE-T-RPhCL--,0.95,5.5625,80,1.1225,5.5525,0.780625,0.0,1.6625,9.2875,0.9125,0.0125,0.135,1.545625,0.53375,0.0,0.7925,2.691875,0.695625,0.01,1.1725,5.595625,0.793125,0.0,0.29,4.22625,0.5725,0.0,1.1675,5.75375,0.791875,0.0,1.14,5.290625,0.785,0.0,0.7125000000000001,-0.815,0.1725000000000001
57,combined,C-EXT-RPHC-UK,0.96875,4.6375,160,0.9971875000000001,4.6590625,0.7396874999999999,0.0384375,1.39375,6.46875,0.84375,0.01875,0.849375,2.6409374999999997,0.7112499999999999,0.004375,0.8618750000000001,2.5412500000000002,0.7134375000000001,0.008125,,,,,0.9553125,4.6434375,0.72875,0.0403125,0.98375,4.616562500000001,0.73875,0.028749999999999998,,,,,0.42500000000000004,-0.11937500000000001,0.028437500000000115
95,short,SB-XT-RPh----,1.1125,3.725,80,0.9099999999999999,3.75125,0.700625,0.1075,1.225,3.9375,0.8,0.025,0.114375,1.49875,0.5275,0.004375,0.605625,3.184375,0.59875,0.210625,0.8425,3.7825,0.6825,0.1125,0.020625,3.129375,0.501875,0.013125000000000001,,,,,,,,,0.11250000000000004,-0.998125,-0.20250000000000012
95,long,LBE-T-RPhCL--,1.125,7.875,80,1.16625,7.798125000000001,0.784375,0.028750000000000005,1.6625,8.95,0.9125,0.0125,0.1025,1.489375,0.525625,0.0,0.783125,2.565625,0.694375,0.005625,1.118125,7.784375,0.7725,0.028125,0.06625,5.66125,0.51625,0.00125,1.14,7.814375,0.776875,0.0325,1.05875,7.22875,0.759375,0.02125,0.5375000000000001,-1.0225,0.04125000000000001
95,combined,C-EXT-RPHC-UK,1.11875,5.8,160,1.1234375,5.8628125,0.7675000000000001,0.05343749999999999,1.44375,6.56875,0.85625,0.01875,0.8275,2.465625,0.705,0.0075,0.8296875,2.4975,0.70625,0.0046875,,,,,1.1209375000000001,5.8809375,0.7659375,0.0571875,1.0975,5.8790625,0.760625,0.05500000000000001,,,,,0.3250000000000002,-0.2912499999999999,0.004687500000000178
21,short,SB-XT-RPh----,1.2,3.9875,80,0.685625,3.9237499999999996,0.6475,0.095625,1.175,3.9375,0.7875,0.025,0.20437500000000003,1.536875,0.550625,0.001875,0.394375,2.505625,0.56625,0.129375,0.703125,3.9381250000000003,0.65,0.103125,0.053125,3.613125,0.506875,0.025625,,,,,,,,,-0.02499999999999991,-0.995625,-0.5143749999999999
21,long,LBE-T-RPhCL--,1.2,6.6,80,1.195,6.613749999999999,0.798125,0.0025,1.6625,9.025,0.9125,0.0125,0.1675,1.45625,0.541875,0.0,0.825,2.743125,0.70375,0.01,1.176875,6.639999999999999,0.79375,0.001875,0.2,5.583125,0.55,0.0,1.148125,6.657500000000001,0.78625,0.003125,1.123125,6.12875,0.780625,0.000625,0.46250000000000013,-1.0325,-0.004999999999999893
21,combined,C-EXT-RPHC-UK,1.2,5.29375,160,0.92125,5.2871875,0.7165625,0.05500000000000001,1.41875,6.4875,0.85,0.01875,0.7565625,2.3287500000000003,0.6875,0.006562500000000001,0.7412500000000001,2.3384375000000004,0.684375,0.00375,,,,,0.9246874999999999,5.3496875,0.7159375000000001,0.0609375,0.9265625,5.291874999999999,0.7171875,0.0578125,,,,,0.21875,-0.44343749999999993,-0.27874999999999994
5,short,SB-XT-RPh----,0.775,4.275,80,0.694375,4.405625,0.620625,0.21187499999999998,1.275,3.9625,0.8125,0.025,0.12625,1.516875,0.530625,0.00375,0.67,2.474375,0.64625,0.085,0.629375,4.389375,0.601875,0.221875,0.004375,3.6525,0.48624999999999996,0.059375,,,,,,,,,0.4999999999999999,-0.64875,-0.08062500000000006
5,long,LBE-T-RPhCL--,1.275,7.0125,80,1.05375,7.066874999999999,0.753125,0.04125,1.6125,9.025,0.9,0.0125,-0.045,1.47875,0.48875,0.0,0.799375,2.92375,0.695625,0.016875,1.10375,7.152500000000001,0.76375,0.04875,-0.025,4.449375,0.49375,0.0,1.08625,7.233124999999999,0.76,0.04625,1.059375,6.193125,0.760625,0.016875,0.33750000000000013,-1.3199999999999998,-0.22124999999999995
5,combined,C-EXT-RPHC-UK,1.025,5.64375,160,0.875625,5.619375,0.69125,0.11062500000000001,1.44375,6.51875,0.85625,0.01875,0.7106250000000001,1.9984375,0.676875,0.003125,0.8318749999999999,2.3121875000000003,0.7056250000000001,0.009375,,,,,0.9128125,5.2846875,0.7109375,0.0690625,0.9006250000000001,5.6434375,0.6950000000000001,0.12062500000000001,,,,,0.4187500000000002,-0.31437499999999985,-0.14937499999999992
72,short,SB-XT-RPh----,0.8,3.6625,80,0.503125,3.698125,0.609375,0.065625,1.225,3.9375,0.8,0.025,0.05437499999999999,1.51875,0.5125,0.004375,0.298125,1.814375,0.565,0.038125,0.555,3.638125,0.624375,0.05750000000000001,0.1325,3.50625,0.5275,0.0225,,,,,,,,,0.42500000000000004,-0.7456250000000001,-0.296875
72,long,LBE-T-RPhCL--,0.9,6.2,80,1.07625,6.199375,0.7675,0.00625,1.6625,8.8875,0.9125,0.0125,-0.0225,1.52875,0.49437499999999995,0.0,0.73625,2.263125,0.6825,0.00625,1.108125,6.170625,0.776875,0.000625,0.08,5.48875,0.52,0.0,1.078125,6.2275,0.769375,0.000625,1.078125,5.896875,0.76875,0.003125,0.7625000000000001,-0.9225,0.1762499999999999
72,combined,C-EXT-RPHC-UK,0.85,4.93125,160,0.7553124999999999,4.9971875,0.6737500000000001,0.060312500000000005,1.44375,6.4625,0.85625,0.01875,0.6628125,2.046875,0.6646875,0.0040625,0.7065625,2.0412500000000002,0.6756249999999999,0.0040625,,,,,0.7959375,4.955,0.6840624999999999,0.059687500000000004,0.7128125,4.990625,0.6621874999999999,0.0640625,,,,,0.5937500000000001,-0.18718749999999995,-0.09468750000000004
22,short,SB-XT-RPh----,0.95,3.6,80,0.9375,3.600625,0.716875,0.07,1.225,3.9375,0.8,0.025,0.0675,1.503125,0.51625,0.0025,0.620625,3.2206249999999996,0.600625,0.21812500000000004,0.8956250000000001,3.6643750000000006,0.7025,0.085625,0.1375,3.104375,0.531875,0.01,,,,,,,,,0.27500000000000013,-0.8825,-0.012499999999999956
22,long,LBE-T-RPhCL--,1.3,6.35,80,1.2425,6.43125,0.8087500000000001,0.0075,1.6625,9.1,0.9125,0.0125,0.10500000000000001,1.48125,0.52625,0.0,0.813125,5.15125,0.65625,0.188125,1.3375,6.43,0.8331250000000001,0.005,0.2125,4.56,0.553125,0.0,1.185625,6.420624999999999,0.795,0.005625,1.165,5.699375,0.79125,0.0,0.36250000000000004,-1.195,-0.05750000000000011
22,combined,C-EXT-RPHC-UK,1.125,4.975,160,1.10625,5.0240625,0.7690625,0.03,1.44375,6.51875,0.85625,0.01875,0.9171875,3.0756249999999996,0.7271875,0.0084375,0.9228125,3.043125,0.7278125,0.0115625,,,,,1.0978125,5.04,0.76625,0.0328125,1.0534375,5.054062500000001,0.7546875,0.0346875,,,,,0.3187500000000001,-0.20781249999999996,-0.018750000000000044
87,short,SB-XT-RPh----,1.0625,4.075,80,0.805,4.06625,0.664375,0.1475,1.125,3.8875,0.775,0.025,0.11500000000000002,1.511875,0.528125,0.0025,0.540625,3.2768749999999995,0.5725,0.250625,0.775625,4.054375,0.66125,0.130625,0.056874999999999995,3.450625,0.509375,0.019375,,,,,,,,,0.0625,-0.9475,-0.25749999999999995
87,long,LBE-T-RPhCL--,1.225,7.1375,80,1.23375,7.02375,0.80375,0.01875,1.7125,8.95,0.925,0.0125,0.0675,1.47625,0.516875,0.0,0.9237499999999998,2.850625,0.726875,0.01625,1.16125,7.03375,0.785625,0.01875,-0.01,5.49625,0.49749999999999994,0.0,1.211875,7.22375,0.795625,0.029374999999999995,1.086875,6.22,0.77,0.006875000000000001,0.4874999999999998,-1.1575000000000002,0.008749999999999813
87,combined,C-EXT-RPHC-UK,1.14375,5.60625,160,0.991875,5.520625,0.7321875,0.06312500000000001,1.44375,6.54375,0.85625,0.01875,0.7949999999999999,2.4628124999999996,0.6975,0.005,0.8253125000000001,2.386875,0.7040625,0.009062500000000001,,,,,0.9974999999999999,5.6118749999999995,0.7337499999999999,0.0625,0.9915624999999999,5.5953125,0.7325,0.061562500000000006,,,,,0.30000000000000004,-0.3487500000000001,-0.1518750000000001
3,short,SB-XT-RPh----,1.2625,3.4625,80,0.69875,3.4162499999999993,0.654375,0.08125,1.175,3.9625,0.7875,0.025,0.04625,1.459375,0.510625,0.00375,0.52,2.6475,0.5975,0.13,0.73375,3.47375,0.6625,0.08375,-0.008125,2.88,0.49625,0.006875000000000001,,,,,,,,,-0.08749999999999991,-1.21625,-0.56375
3,long,LBE-T-RPhCL--,0.9,4.5625,80,0.97625,4.578125,0.741875,0.00875,1.5625,8.9875,0.8875,0.0125,-0.0675,1.489375,0.4831250000000001,0.0,0.784375,2.73625,0.693125,0.011875,0.9075,4.59,0.724375,0.01,-0.0125,3.453125,0.496875,0.0,0.900625,4.5475,0.7225,0.010625,0.944375,4.32,0.735,0.004375,0.6625,-0.9675,0.07624999999999993
3,combined,C-EXT-RPHC-UK,1.08125,4.0125,160,0.8115625000000002,3.9621875,0.6921875,0.0428125,1.36875,6.48125,0.8375,0.01875,0.5378125,1.9390625,0.63375,0.0028125,0.641875,2.163125,0.6575,0.011875,,,,,0.8021874999999999,3.7674999999999996,0.6940625,0.025937499999999995,0.8056249999999998,3.981875,0.69125,0.040625,,,,,0.28749999999999987,-0.5434375,-0.26968749999999986
15,short,SB-XT-RPh----,0.5375,4.05,80,0.63875,4.035625,0.62375,0.14375,1.425,3.8875,0.85,0.025,0.17625,1.535625,0.543125,0.00375,0.4125,2.235,0.579375,0.095,0.588125,4.06,0.60875,0.153125,0.006875000000000001,3.6025,0.491875,0.039375,,,,,,,,,0.8875000000000001,-0.36124999999999996,0.10125000000000006
15,long,LBE-T-RPhCL--,1.0625,6.825,80,1.071875,6.848124999999999,0.76375,0.016875,1.6625,8.8125,0.9125,0.0125,-0.0425,1.495,0.489375,0.0,0.601875,2.3825,0.649375,0.004375,1.098125,6.827499999999999,0.770625,0.015625,0.010625,5.091875,0.5025,0.000625,1.118125,6.828125,0.77625,0.013125000000000001,1.02375,6.08125,0.753125,0.01125,0.6000000000000001,-1.105,0.009374999999999911
15,combined,C-EXT-RPHC-UK,0.8,5.4375,160,0.8265625,5.4453125,0.6875,0.07656249999999999,1.51875,6.46875,0.875,0.01875,0.6209374999999999,1.990625,0.6540625,0.0046875,0.6884375,2.0059375000000004,0.67125,0.0034375000000000005,,,,,0.819375,5.406875000000001,0.6865625,0.073125,0.8190625,5.4134375,0.68625,0.0740625,,,,,0.71875,-0.17906250000000012,0.026562499999999933
60,short,SB-XT-RPh----,0.9375,3.8,80,1.018125,3.926875,0.734375,0.080625,1.275,3.925,0.8125,0.025,0.083125,1.4675,0.52,0.003125,0.53625,3.4537500000000003,0.568125,0.26375,0.9800000000000001,3.9081249999999996,0.721875,0.0925,0.10874999999999999,3.43125,0.5225,0.01875,,,,,,,,,0.3374999999999999,-0.854375,0.08062499999999995
60,long,LBE-T-RPhCL--,1.3,5.875,80,1.176875,5.92875,0.7925,0.006875000000000001,1.6625,9.0,0.9125,0.0125,0.1,1.4975,0.525,0.0,0.90625,4.365,0.698125,0.11374999999999999,1.27375,5.914375,0.8168749999999999,0.00625,0.265,4.620625,0.56625,0.0,1.18375,5.978125,0.795,0.00375,1.195625,5.29125,0.79875,0.000625,0.36250000000000004,-1.2,-0.12312500000000015
60,combined,C-EXT-RPHC-UK,1.11875,4.8375,160,1.10375,4.9025,0.766875,0.03624999999999999,1.46875,6.475,0.8625,0.01875,0.9065625,2.9059375000000003,0.7246875000000002,0.007812500000000002,0.9162500000000001,2.8153125,0.7262500000000001,0.01125,,,,,1.1078125,4.8950000000000005,0.7671875,0.0390625,1.07375,4.91,0.759375,0.036250000000000004,,,,,0.3500000000000001,-0.21218749999999986,-0.014999999999999902
16,short,SB-XT-RPh----,0.875,3.7375,80,0.679375,3.8050000000000006,0.654375,0.061875,1.175,3.9875,0.7875,0.025,0.095,1.504375,0.523125,0.0025,0.3875,2.1775,0.575,0.0875,0.643125,3.7775,0.648125,0.05062500000000001,0.059375,3.65625,0.51,0.019375,,,,,,,,,0.30000000000000004,-0.78,-0.19562500000000005
16,long,LBE-T-RPhCL--,1.15,6.6625,80,1.158125,6.64375,0.788125,0.005625,1.6125,9.1875,0.9,0.0125,0.10500000000000001,1.456875,0.52625,0.0,0.8087500000000001,2.78,0.69875,0.013750000000000002,1.083125,6.68125,0.77,0.003125,0.200625,4.615,0.55,0.000625,1.205,6.65125,0.8,0.005,1.14875,6.411875,0.78625,0.00375,0.46250000000000013,-1.045,0.00812500000000016
16,combined,C-EXT-RPHC-UK,1.0125,5.2,160,1.0518750000000001,5.1953125,0.7518750000000001,0.044375,1.39375,6.4625,0.84375,0.01875,0.9503125000000001,2.770625,0.7362499999999998,0.0053125,0.8693750000000001,2.7084375,0.7150000000000001,0.009375,,,,,1.05,5.205937499999999,0.7518749999999998,0.042499999999999996,1.0271875,5.233124999999999,0.744375,0.049687499999999996,,,,,0.3812500000000001,-0.06218749999999984,0.03937500000000016
11,short,SB-XT-RPh----,1.1,4.0625,80,0.8318749999999999,4.18,0.665,0.171875,1.225,3.9625,0.8,0.025,0.027500000000000004,1.518125,0.505625,0.005,0.6075,3.16625,0.596875,0.22000000000000003,0.838125,4.17125,0.668125,0.165625,0.069375,3.4743750000000007,0.51,0.029374999999999995,,,,,,,,,0.125,-1.0725,-0.26812500000000017
11,long,LBE-T-RPhCL--,1.3,8.425,80,1.241875,8.4425,0.7875,0.091875,1.6625,8.9125,0.9125,0.0125,0.11500000000000002,1.471875,0.52875,0.0,0.7775,4.684375,0.655,0.1575,1.21375,8.37875,0.783125,0.08125,0.045,6.105625,0.51125,0.0,1.2275,8.680625,0.775,0.1275,1.114375,7.610000000000001,0.759375,0.076875,0.36250000000000004,-1.185,-0.05812499999999998
11,combined,C-EXT-RPHC-UK,1.2,6.24375,160,1.1634375000000001,6.222812499999999,0.7678125,0.0921875,1.44375,6.5125,0.85625,0.01875,1.00875,3.1306249999999998,0.75,0.008749999999999999,1.0368749999999998,3.4090625,0.7540625000000001,0.020625,,,,,1.1721875000000002,6.054374999999999,0.7790625,0.055937499999999994,1.173125,6.29875,0.7703125,0.091875,,,,,0.24375000000000013,-0.19124999999999992,-0.03656249999999983
83,short,SB-XT-RPh----,0.825,3.675,80,0.8956250000000001,3.7143749999999995,0.708125,0.063125,1.175,3.9875,0.7875,0.025,0.10374999999999998,1.49875,0.525,0.00375,0.723125,2.339375,0.66375,0.068125,0.905,3.7625,0.708125,0.0725,0.04875,3.3693749999999993,0.506875,0.02125,,,,,,,,,0.3500000000000001,-0.72125,0.07062500000000016
83,long,LBE-T-RPhCL--,0.8625,5.775,80,0.9200000000000002,5.646875,0.728125,0.0075,1.6125,9.0125,0.9,0.0125,0.02,1.5,0.505,0.0,0.68625,2.325,0.670625,0.00375,0.93125,5.65875,0.730625,0.00875,0.065625,4.143125,0.51625,0.000625,1.06125,5.856875,0.763125,0.00875,0.8556250000000001,5.13,0.7125,0.005625,0.75,-0.8425,0.05750000000000011
83,combined,C-EXT-RPHC-UK,0.84375,4.725,160,0.8290624999999998,4.6606250000000005,0.69625,0.0440625,1.39375,6.43125,0.84375,0.01875,0.7075,2.0384374999999997,0.6756249999999999,0.005,0.734375,1.9653125,0.6825,0.004375,,,,,0.8425,4.6334375,0.6993750000000001,0.045,0.8487500000000001,4.680625000000001,0.7006249999999999,0.04625,,,,,0.55,-0.13624999999999998,-0.014687500000000187
66,short,SB-XT-RPh----,0.925,3.775,80,0.8550000000000001,3.8549999999999995,0.679375,0.1375,1.225,3.925,0.8,0.025,0.040625,1.4975,0.509375,0.003125,0.554375,3.19,0.585,0.21437500000000004,0.8881250000000002,3.88125,0.688125,0.135625,0.0975,3.12125,0.52125,0.0125,,,,,,,,,0.30000000000000004,-0.884375,-0.06999999999999995
66,long,LBE-T-RPhCL--,1.1625,7.825,80,1.09625,7.598124999999999,0.765625,0.03375,1.6625,9.0375,0.9125,0.0125,-0.0025,1.46125,0.499375,0.0,0.746875,2.473125,0.685625,0.004375,1.088125,7.700625,0.76375,0.033125,0.096875,6.103125,0.52375,0.001875,1.116875,7.7325,0.771875,0.029374999999999995,1.074375,7.16625,0.76125,0.029374999999999995,0.5,-1.165,-0.06625000000000014
66,combined,C-EXT-RPHC-UK,1.04375,5.8,160,0.9440624999999999,5.7959375,0.7171875,0.07531249999999999,1.44375,6.4625,0.85625,0.01875,0.796875,2.2600000000000002,0.698125,0.004375,0.75875,2.269375,0.6875,0.00875,,,,,0.9540624999999998,5.852812500000001,0.7203125,0.07281249999999999,0.959375,5.823125,0.7215624999999999,0.073125,,,,,0.40000000000000013,-0.24687499999999996,-0.09968750000000004
25,short,SB-XT-RPh----,0.925,4.0375,80,0.8706250000000001,4.08625,0.69,0.110625,1.225,3.9875,0.8,0.025,0.11374999999999999,1.519375,0.52625,0.00875,0.61375,2.610625,0.624375,0.11625,0.850625,4.1225,0.680625,0.128125,0.083125,3.5825000000000005,0.514375,0.025625,,,,,,,,,0.30000000000000004,-0.81125,-0.05437499999999995
